Amount,transaction_hour,high_value,is_fraud,risk_score
43.0,42,0,0,1
1278.0,42,0,0,1
0.99,42,0,0,1
29.97,42,0,0,1
0.99,42,0,0,1
18.97,42,0,0,1
1.98,42,0,0,1
17.49,42,0,0,1
4.4,42,0,0,1
4.0,42,0,0,1
71.96,42,0,0,1
11.76,42,0,0,1
29.99,42,0,0,1
417.5,42,0,0,1
25.79,42,0,0,1
25.79,42,0,0,1
73.94,42,0,0,1
73.94,42,0,0,1
22.28,42,0,0,1
282.02,42,0,0,1
6.96,42,0,0,1
21.5,42,0,0,1
44.53,42,0,0,1
69.9,42,0,0,1
217.48,42,0,0,1
20.71,42,0,0,1
50.0,42,0,0,1
59.93,42,0,0,1
1155.54,42,0,0,1
49.99,42,0,0,1
99.98,42,0,0,1
10.0,42,0,0,1
1.96,42,0,0,1
47.5,42,0,0,1
11.5,42,0,0,1
23.75,42,0,0,1
4.65,42,0,0,1
3.99,42,0,0,1
75.55,42,0,0,1
267.38,42,0,0,1
1.79,42,0,0,1
20.0,42,0,0,1
363.4,42,0,0,1
45.0,42,0,0,1
26.38,42,0,0,1
60.0,42,0,0,1
150.0,42,0,0,1
89.0,42,0,0,1
80.1,42,0,0,1
1.0,42,0,0,1
286.0,42,0,0,1
1.79,42,0,0,1
15.13,42,0,0,1
1.98,42,0,0,1
1.98,42,0,0,1
10.62,42,0,0,1
366.41,42,0,0,1
502.0,42,0,0,1
1.0,42,0,0,1
269.23,42,0,0,1
20.0,42,0,0,1
1.98,42,0,0,1
578.35,42,0,0,1
8.37,42,0,0,1
27.9,42,0,0,1
7.7,42,0,0,1
19.95,42,0,0,1
113.79,42,0,0,1
181.0,42,0,0,1
978.0,42,0,0,1
8.04,42,0,0,1
1.0,42,0,0,1
8.94,42,0,0,1
15.0,42,0,0,1
60.0,42,0,0,1
31.61,42,0,0,1
7.7,42,0,0,1
15.94,42,0,0,1
1.98,42,0,0,1
54.99,42,0,0,1
1.0,42,0,0,1
9.12,42,0,0,1
155.37,42,0,0,1
24.16,42,0,0,1
59.0,42,0,0,1
36.59,42,0,0,1
0.89,42,0,0,1
40.0,42,0,0,1
1.29,42,0,0,1
101.11,42,0,0,1
12.31,42,0,0,1
7.99,42,0,0,1
19.95,42,0,0,1
570.54,42,0,0,1
20.18,42,0,0,1
1.98,42,0,0,1
20.34,42,0,0,1
1.98,42,0,0,1
8.9,42,0,0,1
28.0,42,0,0,1
41.0,42,0,0,1
89.99,42,0,0,1
132.0,42,0,0,1
1.0,42,0,0,1
53.02,42,0,0,1
1.0,42,0,0,1
1.5,42,0,0,1
1.98,42,0,0,1
4.99,42,0,0,1
5.0,42,0,0,1
64.99,42,0,0,1
40.0,42,0,0,1
3.59,42,0,0,1
0.01,42,0,0,1
0.0,42,0,0,1
0.76,42,0,0,1
1.0,42,0,0,1
0.77,42,0,0,1
7.08,42,0,0,1
12.5,42,0,0,1
8.06,42,0,0,1
6.0,42,0,0,1
10.83,42,0,0,1
8.99,42,0,0,1
3.04,42,0,0,1
18.0,42,0,0,1
1.98,42,0,0,1
44.95,42,0,0,1
28.29,42,0,0,1
15.88,42,0,0,1
54.99,42,0,0,1
315.23,42,0,0,1
14.8,42,0,0,1
8.94,42,0,0,1
38.9,42,0,0,1
174.63,42,0,0,1
7.59,42,0,0,1
2.75,42,0,0,1
32.95,42,0,0,1
60.0,42,0,0,1
61.0,42,0,0,1
10.0,42,0,0,1
0.89,42,0,0,1
29.8,42,0,0,1
15.0,42,0,0,1
13.7,42,0,0,1
129.0,42,0,0,1
1.98,42,0,0,1
116.01,42,0,0,1
50.0,42,0,0,1
1.29,42,0,0,1
54.0,42,0,0,1
167.45,42,0,0,1
885.42,42,0,0,1
15.78,42,0,0,1
40.78,42,0,0,1
1.29,42,0,0,1
59.99,42,0,0,1
17.88,42,0,0,1
4.36,42,0,0,1
17.99,42,0,0,1
33.46,42,0,0,1
99.49,42,0,0,1
72.86,42,0,0,1
10.0,42,0,0,1
29.0,42,0,0,1
2.34,42,0,0,1
66.58,42,0,0,1
21.94,42,0,0,1
9.99,42,0,0,1
29.0,42,0,0,1
0.89,42,0,0,1
180.38,42,0,0,1
14.01,42,0,0,1
3.29,42,0,0,1
1.0,42,0,0,1
226.45,42,0,0,1
19.0,42,0,0,1
1.0,42,0,0,1
955.83,42,0,0,1
8.95,42,0,0,1
7.0,42,0,0,1
4.99,42,0,0,1
10.99,42,0,0,1
92.3,42,0,0,1
27.6,42,0,0,1
1.98,42,0,0,1
1.0,42,0,0,1
76.26,42,0,0,1
24.43,42,0,0,1
351.0,42,0,0,1
17.99,42,0,0,1
0.89,42,0,0,1
10.0,42,0,0,1
83.03,42,0,0,1
1.0,42,0,0,1
218.0,42,0,0,1
2668.0,42,1,0,3
44.9,42,0,0,1
1158.3,42,0,0,1
50.0,42,0,0,1
42.81,42,0,0,1
75.43,42,0,0,1
8.88,42,0,0,1
1.98,42,0,0,1
4.46,42,0,0,1
12.6,42,0,0,1
55.14,42,0,0,1
150.0,42,0,0,1
1.79,42,0,0,1
48.0,42,0,0,1
0.89,42,0,0,1
524.25,42,0,0,1
16.94,42,0,0,1
1.39,42,0,0,1
7.53,42,0,0,1
1.0,42,0,0,1
45.89,42,0,0,1
130.8,42,0,0,1
333.0,42,0,0,1
3.58,42,0,0,1
7.86,42,0,0,1
11.5,42,0,0,1
82.48,42,0,0,1
75.71,42,0,0,1
124.4,42,0,0,1
7.91,42,0,0,1
159.9,42,0,0,1
1.98,42,0,0,1
9.99,42,0,0,1
37.0,42,0,0,1
92.45,42,0,0,1
419.76,42,0,0,1
0.12,42,0,0,1
22.0,42,0,0,1
66.52,42,0,0,1
5.16,42,0,0,1
0.53,42,0,0,1
74.99,42,0,0,1
4.55,42,0,0,1
0.02,42,0,0,1
18.98,42,0,0,1
21.94,42,0,0,1
1.98,42,0,0,1
1217.5,42,0,0,1
144.0,42,0,0,1
1.0,42,0,0,1
6.29,42,0,0,1
711.32,42,0,0,1
57.95,42,0,0,1
0.76,42,0,0,1
25.0,42,0,0,1
1181.39,42,0,0,1
127.21,42,0,0,1
10.0,42,0,0,1
5.0,42,0,0,1
0.89,42,0,0,1
1.98,42,0,0,1
147.59,42,0,0,1
360.77,42,0,0,1
85.25,42,0,0,1
71.63,42,0,0,1
65.12,42,0,0,1
9.57,42,0,0,1
44.4,42,0,0,1
1.98,42,0,0,1
875.0,42,0,0,1
0.89,42,0,0,1
0.99,42,0,0,1
1.18,42,0,0,1
15.0,42,0,0,1
215.41,42,0,0,1
478.0,42,0,0,1
0.16,42,0,0,1
39.75,42,0,0,1
36.91,42,0,0,1
7.49,42,0,0,1
0.89,42,0,0,1
1.5,42,0,0,1
46.4,42,0,0,1
328.16,42,0,0,1
173.83,42,0,0,1
160.5,42,0,0,1
66.0,42,0,0,1
1.0,42,0,0,1
20.0,42,0,0,1
114.99,42,0,0,1
34.0,42,0,0,1
2.31,42,0,0,1
1249.95,42,0,0,1
1.98,42,0,0,1
120.42,42,0,0,1
1.0,42,0,0,1
50.0,42,0,0,1
40.95,42,0,0,1
27.26,42,0,0,1
27.52,42,0,0,1
606.1,42,0,0,1
44.8,42,0,0,1
50.8,42,0,0,1
4.49,42,0,0,1
12.0,42,0,0,1
272.65,42,0,0,1
25.3,42,0,0,1
11.5,42,0,0,1
98.99,42,0,0,1
59.99,42,0,0,1
1.98,42,0,0,1
32.99,42,0,0,1
7.7,42,0,0,1
51.0,42,0,0,1
9.99,42,0,0,1
0.76,42,0,0,1
17.3,42,0,0,1
29.76,42,0,0,1
1.98,42,0,0,1
0.89,42,0,0,1
543.0,42,0,0,1
5.28,42,0,0,1
199.88,42,0,0,1
9.99,42,0,0,1
0.76,42,0,0,1
1.02,42,0,0,1
74.99,42,0,0,1
345.0,42,0,0,1
9.99,42,0,0,1
1.98,42,0,0,1
4.49,42,0,0,1
57.11,42,0,0,1
0.77,42,0,0,1
36.0,42,0,0,1
0.76,42,0,0,1
36.79,42,0,0,1
50.0,42,0,0,1
24.74,42,0,0,1
51.91,42,0,0,1
100.7,42,0,0,1
85.25,42,0,0,1
45.91,42,0,0,1
248.58,42,0,0,1
11.99,42,0,0,1
139.93,42,0,0,1
20.0,42,0,0,1
127.69,42,0,0,1
10.78,42,0,0,1
161.66,42,0,0,1
255.0,42,0,0,1
164.24,42,0,0,1
61.3,42,0,0,1
10.0,42,0,0,1
5.99,42,0,0,1
276.25,42,0,0,1
18.91,42,0,0,1
1.0,42,0,0,1
7.7,42,0,0,1
71.1,42,0,0,1
49.51,42,0,0,1
8.65,42,0,0,1
1.29,42,0,0,1
106.0,42,0,0,1
69.95,42,0,0,1
12.31,42,0,0,1
3.7,42,0,0,1
56.0,42,0,0,1
288.43,42,0,0,1
69.0,42,0,0,1
9.9,42,0,0,1
0.02,42,0,0,1
1.79,42,0,0,1
29.99,42,0,0,1
7.48,42,0,0,1
1.0,42,0,0,1
19.0,42,0,0,1
27.0,42,0,0,1
2.99,42,0,0,1
41.87,42,0,0,1
49.99,42,0,0,1
251.23,42,0,0,1
45.98,42,0,0,1
13.9,42,0,0,1
0.12,42,0,0,1
1.0,42,0,0,1
4.49,42,0,0,1
7.63,42,0,0,1
103.98,42,0,0,1
114.72,42,0,0,1
9.72,42,0,0,1
79.0,42,0,0,1
9.99,42,0,0,1
40.9,42,0,0,1
2.97,42,0,0,1
81.6,42,0,0,1
0.89,42,0,0,1
1.0,42,0,0,1
4.79,42,0,0,1
4.2,42,0,0,1
15.99,42,0,0,1
30.0,42,0,0,1
83.0,42,0,0,1
3.0,42,0,0,1
19.99,42,0,0,1
15.41,42,0,0,1
33.75,42,0,0,1
8.3,42,0,0,1
18.0,42,0,0,1
15.17,42,0,0,1
26.87,42,0,0,1
59.93,42,0,0,1
246.64,42,0,0,1
9.46,42,0,0,1
9.8,42,0,0,1
21.99,42,0,0,1
35.0,42,0,0,1
39.0,42,0,0,1
50.0,42,0,0,1
82.12,42,0,0,1
39.99,42,0,0,1
22.7,42,0,0,1
16.7,42,0,0,1
9.1,42,0,0,1
25.0,42,0,0,1
20.48,42,0,0,1
26.51,42,0,0,1
33.12,42,0,0,1
55.0,42,0,0,1
52.52,42,0,0,1
233.68,42,0,0,1
9.85,42,0,0,1
80.0,42,0,0,1
265.54,42,0,0,1
24.49,42,0,0,1
19.95,42,0,0,1
46.75,42,0,0,1
1.51,42,0,0,1
9.0,42,0,0,1
11.5,42,0,0,1
177.46,42,0,0,1
11.4,42,0,0,1
104.8,42,0,0,1
7.7,42,0,0,1
1.0,42,0,0,1
11.99,42,0,0,1
11.5,42,0,0,1
3.68,42,0,0,1
9.99,42,0,0,1
177.74,42,0,0,1
144.0,42,0,0,1
4.99,42,0,0,1
130.0,42,0,0,1
6.24,42,0,0,1
33.95,42,0,0,1
89.1,42,0,0,1
9.99,42,0,0,1
1.98,42,0,0,1
79.95,42,0,0,1
39.99,42,0,0,1
0.89,42,0,0,1
75.3,42,0,0,1
94.43,42,0,0,1
59.0,42,0,0,1
135.7,42,0,0,1
19.9,42,0,0,1
37.3,42,0,0,1
5.0,42,0,0,1
37.62,42,0,0,1
1185.99,42,0,0,1
14.95,42,0,0,1
229.0,42,0,0,1
473.61,42,0,0,1
289.62,42,0,0,1
12.0,42,0,0,1
99.99,42,0,0,1
1.5,42,0,0,1
24.85,42,0,0,1
25.0,42,0,0,1
38.04,42,0,0,1
9.99,42,0,0,1
5.38,42,0,0,1
8.24,42,0,0,1
1205.18,42,0,0,1
9.99,42,0,0,1
7.0,42,0,0,1
8.4,42,0,0,1
20.4,42,0,0,1
188.0,42,0,0,1
106.0,42,0,0,1
1.29,42,0,0,1
3.79,42,0,0,1
8.95,42,0,0,1
150.0,42,0,0,1
5.32,42,0,0,1
3.6,42,0,0,1
6.42,42,0,0,1
8.95,42,0,0,1
58.0,42,0,0,1
10.0,42,0,0,1
4.0,42,0,0,1
0.85,42,0,0,1
139.0,42,0,0,1
15.95,42,0,0,1
42.87,42,0,0,1
5.07,42,0,0,1
46.53,42,0,0,1
11.08,42,0,0,1
435.0,42,0,0,1
10.0,42,0,0,1
269.0,42,0,0,1
14.9,42,0,0,1
10.99,42,0,0,1
29.99,42,0,0,1
94.15,42,0,0,1
24.95,42,0,0,1
15.0,42,0,0,1
74.97,42,0,0,1
29.99,42,0,0,1
75.34,42,0,0,1
133.5,42,0,0,1
33.81,42,0,0,1
0.76,42,0,0,1
1.0,42,0,0,1
1.0,42,0,0,1
21.0,42,0,0,1
11.98,42,0,0,1
24.99,42,0,0,1
177.44,42,0,0,1
19.4,42,0,0,1
1.98,42,0,0,1
100.0,42,0,0,1
15.0,42,0,0,1
28.75,42,0,0,1
184.85,42,0,0,1
0.89,42,0,0,1
36.9,42,0,0,1
49.85,42,0,0,1
0.99,42,0,0,1
9.99,42,0,0,1
2.86,42,0,0,1
76.32,42,0,0,1
55.0,42,0,0,1
1.98,42,0,0,1
4.77,42,0,0,1
9.5,42,0,0,1
188.0,42,0,0,1
4.0,42,0,0,1
1.98,42,0,0,1
534.77,42,0,0,1
229.57,42,0,0,1
4.56,42,0,0,1
9.99,42,0,0,1
60.5,42,0,0,1
76.02,42,0,0,1
402.0,42,0,0,1
1.0,42,0,0,1
18.13,42,0,0,1
69.99,42,0,0,1
29.99,42,0,0,1
75.86,42,0,0,1
36.32,42,0,0,1
59.14,42,0,0,1
32.8,42,0,0,1
50.0,42,0,0,1
140.8,42,0,0,1
119.25,42,0,0,1
19.95,42,0,0,1
5.9,42,0,0,1
8.0,42,0,0,1
681.63,42,0,0,1
111.53,42,0,0,1
10.36,42,0,0,1
11.99,42,0,0,1
4.0,42,0,0,1
683.46,42,0,0,1
1.0,42,0,0,1
24.95,42,0,0,1
30.85,42,0,0,1
2.28,42,0,0,1
1.0,42,0,0,1
402.5,42,0,0,1
106.88,42,0,0,1
15.0,42,0,0,1
117.0,42,0,0,1
13.99,42,0,0,1
9.99,42,0,0,1
15.13,42,0,0,1
1.79,42,0,0,1
13.45,42,0,0,1
32.2,42,0,0,1
64.7,42,0,0,1
123.07,42,0,0,1
2.38,42,0,0,1
15.17,42,0,0,1
143.98,42,0,0,1
2.05,42,0,0,1
71.4,42,0,0,1
0.77,42,0,0,1
79.0,42,0,0,1
60.55,42,0,0,1
1.87,42,0,0,1
8.49,42,0,0,1
45.0,42,0,0,1
68.0,42,0,0,1
50.0,42,0,0,1
510.6,42,0,0,1
110.36,42,0,0,1
0.99,42,0,0,1
0.99,42,0,0,1
29.99,42,0,0,1
34.48,42,0,0,1
3.08,42,0,0,1
128.36,42,0,0,1
97.97,42,0,0,1
30.0,42,0,0,1
6.16,42,0,0,1
14.65,42,0,0,1
300.0,42,0,0,1
7.7,42,0,0,1
15.98,42,0,0,1
3.27,42,0,0,1
65.69,42,0,0,1
177.83,42,0,0,1
0.76,42,0,0,1
10.0,42,0,0,1
1.98,42,0,0,1
9.99,42,0,0,1
25.0,42,0,0,1
23.5,42,0,0,1
168.99,42,0,0,1
2.0,42,0,0,1
9.95,42,0,0,1
33.28,42,0,0,1
228.4,42,0,0,1
38.5,42,0,0,1
209.53,42,0,0,1
2.35,42,0,0,1
86.99,42,0,0,1
15.0,42,0,0,1
2.69,42,0,0,1
9.88,42,0,0,1
9.55,42,0,0,1
89.95,42,0,0,1
17.99,42,0,0,1
5.84,42,0,0,1
544.02,42,0,0,1
9.1,42,0,0,1
6.0,42,0,0,1
7.59,42,0,0,1
20.0,42,0,0,1
25.0,42,0,0,1
16.48,42,0,0,1
86.0,42,0,0,1
375.7,42,0,0,1
148.0,42,0,0,1
0.76,42,0,0,1
17.99,42,0,0,1
117.41,42,0,0,1
520.0,42,0,0,1
0.77,42,0,0,1
1.29,42,0,0,1
11.08,42,0,0,1
25.0,42,0,0,1
10.3,42,0,0,1
1.29,42,0,0,1
9.99,42,0,0,1
17.5,42,0,0,1
15.17,42,0,0,1
108.11,42,0,0,1
14.99,42,0,0,1
36.3,42,0,0,1
50.0,42,0,0,1
1.0,42,0,0,1
4.9,42,0,0,1
30.0,42,0,0,1
51.6,42,0,0,1
153.05,42,0,0,1
39.9,42,0,0,1
617.1,42,0,0,1
200.0,42,0,0,1
25.49,42,0,0,1
28.0,42,0,0,1
29.95,42,0,0,1
7.55,42,0,0,1
538.0,42,0,0,1
10.0,42,0,0,1
189.0,42,0,0,1
80.18,42,0,0,1
25.02,42,0,0,1
126.0,42,0,0,1
27.75,42,0,0,1
0.0,42,0,0,1
16.2,42,0,0,1
3.69,42,0,0,1
4.62,42,0,0,1
174.75,42,0,0,1
1.29,42,0,0,1
9.2,42,0,0,1
7.53,42,0,0,1
54.99,42,0,0,1
0.89,42,0,0,1
16.23,42,0,0,1
200.3,42,0,0,1
21.8,42,0,0,1
72.75,42,0,0,1
27.52,42,0,0,1
200.0,42,0,0,1
1.98,42,0,0,1
24.79,42,0,0,1
49.95,42,0,0,1
0.89,42,0,0,1
8.7,42,0,0,1
22.69,42,0,0,1
20.0,42,0,0,1
1.0,42,0,0,1
11.6,42,0,0,1
181.54,42,0,0,1
1.0,42,0,0,1
1.98,42,0,0,1
828.79,42,0,0,1
1.5,42,0,0,1
369.05,42,0,0,1
24.5,42,0,0,1
12.31,42,0,0,1
0.89,42,0,0,1
11.5,42,0,0,1
6.24,42,0,0,1
8.99,42,0,0,1
7.07,42,0,0,1
57.35,42,0,0,1
839.8,42,0,0,1
512.0,42,0,0,1
9.99,42,0,0,1
13.92,42,0,0,1
7.7,42,0,0,1
31.51,42,0,0,1
91.76,42,0,0,1
9.78,42,0,0,1
2.69,42,0,0,1
75.0,42,0,0,1
9.42,42,0,0,1
59.79,42,0,0,1
65.34,42,0,0,1
32.53,42,0,0,1
176.71,42,0,0,1
68.18,42,0,0,1
4.99,42,0,0,1
3.58,42,0,0,1
8.07,42,0,0,1
14.0,42,0,0,1
11.5,42,0,0,1
8.36,42,0,0,1
2.35,42,0,0,1
1.78,42,0,0,1
30.98,42,0,0,1
35.0,42,0,0,1
0.0,42,0,0,1
114.74,42,0,0,1
37.53,42,0,0,1
49.99,42,0,0,1
1.0,42,0,0,1
5.41,42,0,0,1
20.0,42,0,0,1
110.56,42,0,0,1
1.29,42,0,0,1
2.99,42,0,0,1
25.0,42,0,0,1
49.98,42,0,0,1
54.99,42,0,0,1
387.2,42,0,0,1
5.0,42,0,0,1
2.36,42,0,0,1
12.15,42,0,0,1
14.95,42,0,0,1
948.35,42,0,0,1
74.0,42,0,0,1
24.8,42,0,0,1
14.22,42,0,0,1
24.99,42,0,0,1
9.43,42,0,0,1
2.28,42,0,0,1
38.17,42,0,0,1
173.48,42,0,0,1
0.0,42,0,0,1
0.99,42,0,0,1
13.92,42,0,0,1
1.0,42,0,0,1
24.99,42,0,0,1
53.83,42,0,0,1
103.19,42,0,0,1
200.0,42,0,0,1
80.3,42,0,0,1
9.99,42,0,0,1
3.78,42,0,0,1
267.71,42,0,0,1
137.94,42,0,0,1
25.0,42,0,0,1
20.0,42,0,0,1
85.25,42,0,0,1
20.45,42,0,0,1
55.0,42,0,0,1
130.34,42,0,0,1
56.99,42,0,0,1
361.46,42,0,0,1
374.0,42,0,0,1
8.9,42,0,0,1
4.79,42,0,0,1
152.52,42,0,0,1
693.2,42,0,0,1
2.69,42,0,0,1
42.0,42,0,0,1
5.78,42,0,0,1
40.4,42,0,0,1
40.0,42,0,0,1
193.05,42,0,0,1
96.0,42,0,0,1
11.0,42,0,0,1
4.49,42,0,0,1
67.13,42,0,0,1
20.0,42,0,0,1
1.98,42,0,0,1
34.69,42,0,0,1
1.98,42,0,0,1
39.95,42,0,0,1
6.0,42,0,0,1
288.55,42,0,0,1
0.99,42,0,0,1
1.0,42,0,0,1
7.0,42,0,0,1
172.27,42,0,0,1
47.79,42,0,0,1
17.99,42,0,0,1
46.11,42,0,0,1
29.99,42,0,0,1
272.65,42,0,0,1
16.07,42,0,0,1
58.22,42,0,0,1
1.79,42,0,0,1
20.0,42,0,0,1
141.85,42,0,0,1
1.98,42,0,0,1
63.65,42,0,0,1
132.23,42,0,0,1
31.69,42,0,0,1
3.96,42,0,0,1
79.5,42,0,0,1
264.15,42,0,0,1
1.29,42,0,0,1
11.5,42,0,0,1
14.95,42,0,0,1
89.0,42,0,0,1
10.0,42,0,0,1
9.99,42,0,0,1
3.99,42,0,0,1
16.45,42,0,0,1
34.99,42,0,0,1
28.15,42,0,0,1
232.85,42,0,0,1
52.7,42,0,0,1
105.46,42,0,0,1
6.0,42,0,0,1
11.5,42,0,0,1
5.49,42,0,0,1
13.99,42,0,0,1
19.99,42,0,0,1
5.0,42,0,0,1
109.84,42,0,0,1
33.35,42,0,0,1
1.0,42,0,0,1
93.8,42,0,0,1
13.45,42,0,0,1
329.75,42,0,0,1
9.81,42,0,0,1
24.95,42,0,0,1
152.65,42,0,0,1
0.8,42,0,0,1
15.38,42,0,0,1
20.0,42,0,0,1
3.59,42,0,0,1
109.0,42,0,0,1
78.0,42,0,0,1
17.05,42,0,0,1
11.5,42,0,0,1
8.01,42,0,0,1
50.0,42,0,0,1
14.41,42,0,0,1
0.23,42,0,0,1
4.39,42,0,0,1
50.0,42,0,0,1
29.4,42,0,0,1
152.65,42,0,0,1
23.2,42,0,0,1
0.89,42,0,0,1
33.8,42,0,0,1
36.01,42,0,0,1
345.0,42,0,0,1
116.9,42,0,0,1
8.04,42,0,0,1
78.81,42,0,0,1
0.89,42,0,0,1
4.99,42,0,0,1
1003.22,42,0,0,1
129.07,42,0,0,1
126.0,42,0,0,1
2.0,42,0,0,1
7.7,42,0,0,1
23.0,42,0,0,1
49.98,42,0,0,1
5.0,42,0,0,1
18.33,42,0,0,1
29.9,42,0,0,1
35.0,42,0,0,1
15.0,42,0,0,1
79.0,42,0,0,1
85.37,42,0,0,1
1.46,42,0,0,1
30.0,42,0,0,1
1.29,42,0,0,1
1.0,42,0,0,1
9.99,42,0,0,1
14.79,42,0,0,1
15.88,42,0,0,1
10.0,42,0,0,1
0.89,42,0,0,1
0.89,42,0,0,1
726.81,42,0,0,1
336.9,42,0,0,1
9.8,42,0,0,1
2.68,42,0,0,1
15.0,42,0,0,1
29.0,42,0,0,1
168.0,42,0,0,1
29.95,42,0,0,1
13.08,42,0,0,1
120.48,42,0,0,1
23.0,42,0,0,1
10.11,42,0,0,1
16.18,42,0,0,1
11.14,42,0,0,1
24.98,42,0,0,1
170.88,42,0,0,1
15.0,42,0,0,1
3.02,42,0,0,1
94.26,42,0,0,1
0.89,42,0,0,1
44.9,42,0,0,1
9.95,42,0,0,1
17.37,42,0,0,1
94.36,42,0,0,1
37.96,42,0,0,1
17.0,42,0,0,1
49.99,42,0,0,1
0.01,42,0,1,4
18.3,42,0,0,1
17.99,42,0,0,1
198.0,42,0,0,1
0.89,42,0,0,1
27.02,42,0,0,1
27.14,42,0,0,1
29.9,42,0,0,1
9.99,42,0,0,1
10.0,42,0,0,1
1.98,42,0,0,1
77.85,42,0,0,1
51.21,42,0,0,1
6.16,42,0,0,1
2.78,42,0,0,1
85.35,42,0,0,1
120.84,42,0,0,1
13.36,42,0,0,1
44.0,42,0,0,1
6.68,42,0,0,1
188.85,42,0,0,1
52.9,42,0,0,1
110.0,42,0,0,1
83.5,42,0,0,1
0.89,42,0,0,1
18.05,42,0,0,1
7.07,42,0,0,1
49.95,42,0,0,1
20.9,42,0,0,1
34.99,42,0,0,1
49.54,42,0,0,1
17.0,42,0,0,1
725.88,42,0,0,1
276.62,42,0,0,1
828.01,42,0,0,1
8.13,42,0,0,1
100.0,42,0,0,1
19.4,42,0,0,1
122.25,42,0,0,1
12.02,42,0,0,1
2.69,42,0,0,1
89.22,42,0,0,1
70.65,42,0,0,1
11.0,42,0,0,1
254.96,42,0,0,1
8.99,42,0,0,1
46.02,42,0,0,1
54.0,42,0,0,1
1205.68,42,0,0,1
38.28,42,0,0,1
257.47,42,0,0,1
24.99,42,0,0,1
1.98,42,0,0,1
11.5,42,0,0,1
24.19,42,0,0,1
225.0,42,0,0,1
12.99,42,0,0,1
3.99,42,0,0,1
12.99,42,0,0,1
46.8,42,0,0,1
6.52,42,0,0,1
25.72,42,0,0,1
15.13,42,0,0,1
59.9,42,0,0,1
114.83,42,0,0,1
1.98,42,0,0,1
99.0,42,0,0,1
62.0,42,0,0,1
28.56,42,0,0,1
15.17,42,0,0,1
9.88,42,0,0,1
19.95,42,0,0,1
449.0,42,0,0,1
3.65,42,0,0,1
3.59,42,0,0,1
1.0,42,0,0,1
24.0,42,0,0,1
2.35,42,0,0,1
15.0,42,0,0,1
49.95,42,0,0,1
421.03,42,0,0,1
40.21,42,0,0,1
501.96,42,0,0,1
447.73,42,0,0,1
198.0,42,0,0,1
30.77,42,0,0,1
111.19,42,0,0,1
24.21,42,0,0,1
11.57,42,0,0,1
11.57,42,0,0,1
19.34,42,0,0,1
19.34,42,0,0,1
51.2,42,0,0,1
99.0,42,0,0,1
248.03,42,0,0,1
1.49,42,0,0,1
88.61,42,0,0,1
96.47,42,0,0,1
30.22,42,0,0,1
8.99,42,0,0,1
46.94,42,0,0,1
8.49,42,0,0,1
12.99,42,0,0,1
42.65,42,0,0,1
47.45,42,0,0,1
10.59,42,0,0,1
12.31,42,0,0,1
17.13,42,0,0,1
2.69,42,0,0,1
0.76,42,0,0,1
0.99,42,0,0,1
1.29,42,0,0,1
11.5,42,0,0,1
18.6,42,0,0,1
25.0,42,0,0,1
374.83,42,0,0,1
11.5,42,0,0,1
9.42,42,0,0,1
20.0,42,0,0,1
0.12,42,0,0,1
9.99,42,0,0,1
30.47,42,0,0,1
3.7,42,0,0,1
417.83,42,0,0,1
1.98,42,0,0,1
0.76,42,0,0,1
177.87,42,0,0,1
1.29,42,0,0,1
50.0,42,0,0,1
206.98,42,0,0,1
176.44,42,0,0,1
36.0,42,0,0,1
22.5,42,0,0,1
184.37,42,0,0,1
9.99,42,0,0,1
540.95,42,0,0,1
8.55,42,0,0,1
26.8,42,0,0,1
59.99,42,0,0,1
9.21,42,0,0,1
1.95,42,0,0,1
20.94,42,0,0,1
21.98,42,0,0,1
59.9,42,0,0,1
1.0,42,0,0,1
2.0,42,0,0,1
61.0,42,0,0,1
56.0,42,0,0,1
0.89,42,0,0,1
9.99,42,0,0,1
38.65,42,0,0,1
1794.0,42,0,0,1
9.42,42,0,0,1
3.59,42,0,0,1
57.73,42,0,1,4
44.3,42,0,0,1
819.02,42,0,0,1
25.95,42,0,0,1
1.0,42,0,0,1
50.0,42,0,0,1
20.0,42,0,0,1
99.95,42,0,0,1
12.92,42,0,0,1
1.29,42,0,0,1
69.2,42,0,0,1
6.18,42,0,0,1
12.15,42,0,0,1
35.97,42,0,0,1
161.67,42,0,0,1
460.65,42,0,0,1
18.94,42,0,0,1
92.95,42,0,0,1
23.57,42,0,0,1
1.0,42,0,0,1
15.0,42,0,0,1
60.4,42,0,0,1
13.73,42,0,0,1
1.29,42,0,0,1
11.35,42,0,0,1
258.2,42,0,0,1
4.14,42,0,0,1
59.9,42,0,0,1
8.02,42,0,0,1
337.35,42,0,0,1
2.59,42,0,0,1
1.29,42,0,0,1
110.34,42,0,0,1
49.99,42,0,0,1
15.0,42,0,0,1
7.7,42,0,0,1
1.0,42,0,0,1
0.89,42,0,0,1
9.99,42,0,0,1
64.99,42,0,0,1
15.0,42,0,0,1
40.0,42,0,0,1
15.0,42,0,0,1
8.0,42,0,0,1
129.95,42,0,0,1
52.99,42,0,0,1
3.33,42,0,0,1
35.97,42,0,0,1
47.67,42,0,0,1
25.95,42,0,0,1
99.0,42,0,0,1
127.08,42,0,0,1
4.49,42,0,0,1
2.99,42,0,0,1
1.98,42,0,0,1
0.89,42,0,0,1
1.0,42,0,0,1
22.0,42,0,0,1
142.5,42,0,0,1
10.0,42,0,0,1
